"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990831_002.tif","Page","Page 2","2","ark:/21198/z17j0skq","ark:/21198/z123230j","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz123230j"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990831_003.tif","Page","Page 3","3","ark:/21198/z17j0skq","ark:/21198/z1xb1kgd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xb1kgd"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990901_001.tif","Page","Page 1","1","ark:/21198/z13s01wt","ark:/21198/z1sk0ttk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sk0ttk"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990901_002.tif","Page","Page 2","2","ark:/21198/z13s01wt","ark:/21198/z1nw8sf4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw8sf4"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990901_003.tif","Page","Page 3","3","ark:/21198/z13s01wt","ark:/21198/z1j481s0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j481s0"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990902_001.tif","Page","Page 1","1","ark:/21198/z100996q","ark:/21198/z1dc794k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc794k"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990902_002.tif","Page","Page 2","2","ark:/21198/z100996q","ark:/21198/z18m6jbz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m6jbz"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990902_003.tif","Page","Page 3","3","ark:/21198/z100996q","ark:/21198/z14v5sm7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14v5sm7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990904_001.tif","Page","Page 1","1","ark:/21198/z1v78sn4","ark:/21198/z11351vr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11351vr"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990904_002.tif","Page","Page 2","2","ark:/21198/z1v78sn4","ark:/21198/z1wb4jfc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wb4jfc"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990904_003.tif","Page","Page 3","3","ark:/21198/z1v78sn4","ark:/21198/z1rp2h2g","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rp2h2g"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990905_001.tif","Page","Page 1","1","ark:/21198/z1qg81xs","ark:/21198/z1mx1rdn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mx1rdn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990905_002.tif","Page","Page 2","2","ark:/21198/z1qg81xs","ark:/21198/z1h510rh","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h510rh"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990905_003.tif","Page","Page 3","3","ark:/21198/z1qg81xs","ark:/21198/z1cd07zw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cd07zw"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990906_001.tif","Page","Page 1","1","ark:/21198/z1kq796g","ark:/21198/z17m9h4p","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m9h4p"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990906_002.tif","Page","Page 2","2","ark:/21198/z1kq796g","ark:/21198/z13v8rch","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v8rch"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990906_003.tif","Page","Page 3","3","ark:/21198/z1kq796g","ark:/21198/z10380qc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10380qc"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990907_001.tif","Page","Page 1","1","ark:/21198/z1g257vx","ark:/21198/z1vf66nd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vf66nd"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990907_002.tif","Page","Page 2","2","ark:/21198/z1g257vx","ark:/21198/z1qp5g1f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qp5g1f"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990907_003.tif","Page","Page 3","3","ark:/21198/z1g257vx","ark:/21198/z1kx4q9q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kx4q9q"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990908_001.tif","Page","Page 1","1","ark:/21198/z1b94h6h","ark:/21198/z1g53zjv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g53zjv"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990908_002.tif","Page","Page 2","2","ark:/21198/z1b94h6h","ark:/21198/z1bd36q5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bd36q5"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990908_003.tif","Page","Page 3","3","ark:/21198/z1b94h6h","ark:/21198/z16n2g19","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16n2g19"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990909_001.tif","Page","Page 1","1","ark:/21198/z16j3rh7","ark:/21198/z12w1qdx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12w1qdx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990909_002.tif","Page","Page 2","2","ark:/21198/z16j3rh7","ark:/21198/z1z69x7c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z69x7c"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990909_003.tif","Page","Page 3","3","ark:/21198/z16j3rh7","ark:/21198/z1tf95kx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf95kx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990910_001.tif","Page","Page 1","1","ark:/21198/z12s30rf","ark:/21198/z1pp8dx3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp8dx3"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990910_002.tif","Page","Page 2","2","ark:/21198/z12s30rf","ark:/21198/z1jx7p5b","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx7p5b"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990910_003.tif","Page","Page 3","3","ark:/21198/z12s30rf","ark:/21198/z1f56xc1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f56xc1"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990912_001.tif","Page","Page 1","1","ark:/21198/z1z12h54","ark:/21198/z19d65np","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19d65np"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990912_002.tif","Page","Page 2","2","ark:/21198/z1z12h54","ark:/21198/z15n5f08","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15n5f08"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990912_003.tif","Page","Page 3","3","ark:/21198/z1z12h54","ark:/21198/z1203cm8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1203cm8"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990913_001.tif","Page","Page 1","1","ark:/21198/z1t81rfd","ark:/21198/z1x72w6w","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x72w6w"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990913_002.tif","Page","Page 2","2","ark:/21198/z1t81rfd","ark:/21198/z1sg24gj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sg24gj"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990913_003.tif","Page","Page 3","3","ark:/21198/z1t81rfd","ark:/21198/z1nq1cng","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nq1cng"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990914_001.tif","Page","Page 1","1","ark:/21198/z1pk9q6r","ark:/21198/z1hz0mvv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hz0mvv"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990914_002.tif","Page","Page 2","2","ark:/21198/z1pk9q6r","ark:/21198/z1d59w5r","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d59w5r"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990914_003.tif","Page","Page 3","3","ark:/21198/z1pk9q6r","ark:/21198/z18h7tx7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h7tx7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990915_001.tif","Page","Page 1","1","ark:/21198/z1jt8zfk","ark:/21198/z14r7369","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r7369"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990915_002.tif","Page","Page 2","2","ark:/21198/z1jt8zfk","ark:/21198/z1106bk7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1106bk7"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990915_003.tif","Page","Page 3","3","ark:/21198/z1jt8zfk","ark:/21198/z1w75v2h","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w75v2h"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990916_001.tif","Page","Page 1","1","ark:/21198/z1f286r0","ark:/21198/z1rg539q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rg539q"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990916_002.tif","Page","Page 2","2","ark:/21198/z1f286r0","ark:/21198/z1mq4bgn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mq4bgn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990916_003.tif","Page","Page 3","3","ark:/21198/z1f286r0","ark:/21198/z1gz3ksc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gz3ksc"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990918_001.tif","Page","Page 1","1","ark:/21198/z1997g3k","ark:/21198/z1c91jgp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c91jgp"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990918_002.tif","Page","Page 2","2","ark:/21198/z1997g3k","ark:/21198/z17j0ssd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17j0ssd"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990918_003.tif","Page","Page 3","3","ark:/21198/z1997g3k","ark:/21198/z13s024c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13s024c"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990919_001.tif","Page","Page 1","1","ark:/21198/z15j6qbd","ark:/21198/z10099fv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10099fv"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990919_002.tif","Page","Page 2","2","ark:/21198/z15j6qbd","ark:/21198/z1v78sw8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v78sw8"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990919_003.tif","Page","Page 3","3","ark:/21198/z15j6qbd","ark:/21198/z1qg824w","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg824w"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990920_001.tif","Page","Page 1","1","ark:/21198/z11s5zk7","ark:/21198/z1kq79d5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq79d5"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990921_001.tif","Page","Page 1","1","ark:/21198/z1x15g26","ark:/21198/z1g25821","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g25821"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990921_002.tif","Page","Page 2","2","ark:/21198/z1x15g26","ark:/21198/z1b94hd6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b94hd6"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990921_003.tif","Page","Page 3","3","ark:/21198/z1x15g26","ark:/21198/z16j3rqx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16j3rqx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990922_001.tif","Page","Page 1","1","ark:/21198/z1sc3drs","ark:/21198/z12s30z4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12s30z4"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990922_002.tif","Page","Page 2","2","ark:/21198/z1sc3drs","ark:/21198/z1z12hct","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z12hct"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990922_003.tif","Page","Page 3","3","ark:/21198/z1sc3drs","ark:/21198/z1t81rmn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t81rmn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990923_001.tif","Page","Page 1","1","ark:/21198/z1nm2p1g","ark:/21198/z1ph10xr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ph10xr"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990923_002.tif","Page","Page 2","2","ark:/21198/z1nm2p1g","ark:/21198/z1jt8zn8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt8zn8"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990923_003.tif","Page","Page 3","3","ark:/21198/z1nm2p1g","ark:/21198/z1f286zp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f286zp"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990925_001.tif","Page","Page 1","1","ark:/21198/z1hv1xcn","ark:/21198/z1997g98","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1997g98"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990925_002.tif","Page","Page 2","2","ark:/21198/z1hv1xcn","ark:/21198/z15j6qj3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j6qj3"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990925_003.tif","Page","Page 3","3","ark:/21198/z1hv1xcn","ark:/21198/z11s5zsx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11s5zsx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990926_001.tif","Page","Page 1","1","ark:/21198/z1d315qh","ark:/21198/z1x15g7f","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x15g7f"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990926_002.tif","Page","Page 2","2","ark:/21198/z1d315qh","ark:/21198/z1s84qkm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s84qkm"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990926_003.tif","Page","Page 3","3","ark:/21198/z1d315qh","ark:/21198/z1nm2p75","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nm2p75"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990927_001.tif","Page","Page 1","1","ark:/21198/z18b0f06","ark:/21198/z1hv1xkb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hv1xkb"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990927_002.tif","Page","Page 2","2","ark:/21198/z18b0f06","ark:/21198/z1d315x6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d315x6"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990927_003.tif","Page","Page 3","3","ark:/21198/z18b0f06","ark:/21198/z18b0f6w","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18b0f6w"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990928_001.tif","Page","Page 1","1","ark:/21198/z14j9p5k","ark:/21198/z14j9pc8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j9pc8"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990928_002.tif","Page","Page 2","2","ark:/21198/z14j9p5k","ark:/21198/z10s8xm3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s8xm3"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990928_003.tif","Page","Page 3","3","ark:/21198/z14j9p5k","ark:/21198/z1w18f4h","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w18f4h"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990929_001.tif","Page","Page 1","1","ark:/21198/z10s8xfv","ark:/21198/z1rc6ct3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rc6ct3"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990929_002.tif","Page","Page 2","2","ark:/21198/z10s8xfv","ark:/21198/z1mm5n5p","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mm5n5p"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990929_003.tif","Page","Page 3","3","ark:/21198/z10s8xfv","ark:/21198/z1gv4wgd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gv4wgd"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990930_001.tif","Page","Page 1","1","ark:/21198/z1w474ck","ark:/21198/z1c344qx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c344qx"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990930_002.tif","Page","Page 2","2","ark:/21198/z1w474ck","ark:/21198/z17b3cwv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17b3cwv"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990930_003.tif","Page","Page 3","3","ark:/21198/z1w474ck","ark:/21198/z13k2n43","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13k2n43"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18990930_004.tif","Page","Page 4","4","ark:/21198/z1w474ck","ark:/21198/z1zt24qp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zt24qp"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991102_001.tif","Page","Page 1","1","ark:/21198/z1rc6cnv","ark:/21198/z1v503d0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v503d0"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991103_001.tif","Page","Page 1","1","ark:/21198/z1mm5mzk","ark:/21198/z1qc9brm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc9brm"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991103_002.tif","Page","Page 2","2","ark:/21198/z1mm5mzk","ark:/21198/z1km8m36","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km8m36"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991103_003.tif","Page","Page 3","3","ark:/21198/z1mm5mzk","ark:/21198/z1fv7v9k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv7v9k"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991105_001.tif","Page","Page 1","1","ark:/21198/z1gv4w8q","ark:/21198/z1b373hn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b373hn"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991105_002.tif","Page","Page 2","2","ark:/21198/z1gv4w8q","ark:/21198/z16b6brg","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16b6brg"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991105_003.tif","Page","Page 3","3","ark:/21198/z1gv4w8q","ark:/21198/z12k5m32","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12k5m32"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991106_001.tif","Page","Page 1","1","ark:/21198/z1c344h7","ark:/21198/z1xx3t0n","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xx3t0n"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991106_002.tif","Page","Page 2","2","ark:/21198/z1c344h7","ark:/21198/z1t532bh","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t532bh"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991106_003.tif","Page","Page 3","3","ark:/21198/z1c344h7","ark:/21198/z1pd29pp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pd29pp"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991107_001.tif","Page","Page 1","1","ark:/21198/z17b3cp5","ark:/21198/z1jn1jzz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jn1jzz"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991107_002.tif","Page","Page 2","2","ark:/21198/z17b3cp5","ark:/21198/z1dw0t49","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dw0t49"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991107_003.tif","Page","Page 3","3","ark:/21198/z17b3cp5","ark:/21198/z19402d8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19402d8"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991108_001.tif","Page","Page 1","1","ark:/21198/z13k2mzf","ark:/21198/z15b99qf","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b99qf"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991108_002.tif","Page","Page 2","2","ark:/21198/z13k2mzf","ark:/21198/z11p78bj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p78bj"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991108_003.tif","Page","Page 3","3","ark:/21198/z13k2mzf","ark:/21198/z1wx6rz6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx6rz6"
"Masters/othermasters/DEPlalucha/images/ihc_lalucha_microfilm/ihc_lalucha_microfilm_18991109_001.tif","Page","Page 1","1","ark:/21198/z1zx0tzc","ark:/21198/z1s5617k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s5617k"
