File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_009.tif,Page,Page 9,297,9,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1w983gm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w983gm,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_010.tif,Page,Page 10,298,10,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1rj7brw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj7brw,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_011.tif,Page,Page 11,299,11,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1ms6m21,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6m21,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_012.tif,Page,Page 12,300,12,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1h15v8q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15v8q,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_013.tif,Page,Page 13,301,13,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1c853kt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c853kt,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_014.tif,Page,Page 14,302,14,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z17h4btn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h4btn,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_015.tif,Page,Page 15,303,15,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z13v29g6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v29g6,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_016.tif,Page,Page 16,304,16,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1031js7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1031js7,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_017.tif,Page,Page 17,305,17,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1vb12c7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb12c7,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1946/ihc_cubaylaurss_194612_018.tif,Page,Page 18,306,18,open,ark:/21198/z10p3s81,ark:/21198/z1t17wzn,ark:/21198/z1qk09km,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qk09km,1946,1946-12 (año 02 | num. 17)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_001.tif,Page,Page 1,307,1,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1ks9jvb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9jvb,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_002.tif,Page,Page 2,308,2,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1g18t4b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18t4b,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_003.tif,Page,Page 3,309,3,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1bc6rtx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc6rtx,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_004.tif,Page,Page 4,310,4,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z16m614f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m614f,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_005.tif,Page,Page 5,311,5,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z12v58dq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v58dq,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_006.tif,Page,Page 6,312,6,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1z34s0n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34s0n,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_007.tif,Page,Page 7,313,7,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1tb417v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb417v,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_008.tif,Page,Page 8,314,8,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1pk38gp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk38gp,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_009.tif,Page,Page 9,315,9,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1jt2hqh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2hqh,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_010.tif,Page,Page 10,316,10,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1f50gf8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50gf8,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_011.tif,Page,Page 11,317,11,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z19c9qpj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9qpj,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_012.tif,Page,Page 12,318,12,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z15m9002,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m9002,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_013.tif,Page,Page 13,319,13,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z11v878b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v878b,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_014.tif,Page,Page 14,320,14,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1x37qsz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37qsz,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_015.tif,Page,Page 15,321,15,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1sb701k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb701k,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_016.tif,Page,Page 16,322,16,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1nk67b9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk67b9,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194701_017.tif,Page,Page 17,323,17,open,ark:/21198/z10p3s81,ark:/21198/z1p87568,ark:/21198/z1hx460v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx460v,1947,1947-01 (año 03 | num. 18)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_001.tif,Page,Page 1,324,1,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1d53f70,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53f70,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_002.tif,Page,Page 2,325,2,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z18d2ph8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2ph8,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_003.tif,Page,Page 3,326,3,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z14n1xvf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1xvf,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_004.tif,Page,Page 4,327,4,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z10w162m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w162m,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_005.tif,Page,Page 5,328,5,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1w40pmp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40pmp,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_006.tif,Page,Page 6,329,6,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1rb9xvz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9xvz,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_007.tif,Page,Page 7,330,7,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1mp7wkd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7wkd,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_008.tif,Page,Page 8,331,8,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1gx74v2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx74v2,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_009.tif,Page,Page 9,332,9,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1c56d42,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c56d42,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_010.tif,Page,Page 10,333,10,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z17d5ng7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5ng7,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_011.tif,Page,Page 11,334,11,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z13n4wq2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4wq2,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_012.tif,Page,Page 12,335,12,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1zw4d75,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw4d75,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_013.tif,Page,Page 13,336,13,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1v43ng9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43ng9,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_014.tif,Page,Page 14,337,14,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1qg1m6r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1m6r,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_015.tif,Page,Page 15,338,15,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1kq0vfk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0vfk,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_016.tif,Page,Page 16,339,16,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1fz03rp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fz03rp,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_017.tif,Page,Page 17,340,17,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z1b59c14,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b59c14,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194702_018.tif,Page,Page 18,341,18,open,ark:/21198/z10p3s81,ark:/21198/z1jh6df3,ark:/21198/z16d8m9d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8m9d,1947,1947-02 (año 03 | num. 19)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_001.tif,Page,Page 1,342,1,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z12n7vj7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7vj7,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_002.tif,Page,Page 2,343,2,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1xw7c2b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7c2b,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_003.tif,Page,Page 3,344,3,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1t759qs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t759qs,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_004.tif,Page,Page 4,345,4,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1pg4jzm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4jzm,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_005.tif,Page,Page 5,346,5,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1jq3t8r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3t8r,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_006.tif,Page,Page 6,347,6,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1dz32m9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz32m9,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_007.tif,Page,Page 7,348,7,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z19629t0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19629t0,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_008.tif,Page,Page 8,349,8,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z15f1k44,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1k44,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_009.tif,Page,Page 9,350,9,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z11p0tcz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0tcz,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_010.tif,Page,Page 10,351,10,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1x091bk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x091bk,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_011.tif,Page,Page 11,352,11,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1s788mv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s788mv,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_012.tif,Page,Page 12,353,12,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1ng7hxk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7hxk,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_013.tif,Page,Page 13,354,13,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1hq6s7q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6s7q,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_014.tif,Page,Page 14,355,14,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1cz61gx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz61gx,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_015.tif,Page,Page 15,356,15,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z18658rh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18658rh,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_016.tif,Page,Page 16,357,16,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z14f4j0r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4j0r,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_017.tif,Page,Page 17,358,17,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z10s2gpb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2gpb,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194703_018.tif,Page,Page 18,359,18,open,ark:/21198/z10p3s81,ark:/21198/z1dr5nqc,ark:/21198/z1w12059,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w12059,1947,1947-03 (año 03 | num. 20)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_001.tif,Page,Page 1,360,1,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1r817hg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r817hg,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_002.tif,Page,Page 2,361,2,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1mh0gsr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0gsr,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_003.tif,Page,Page 3,362,3,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1gq9r2w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9r2w,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_004.tif,Page,Page 4,363,4,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1bz90bj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz90bj,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_005.tif,Page,Page 5,364,5,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z17687m4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17687m4,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_006.tif,Page,Page 6,365,6,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z13j6677,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j6677,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_007.tif,Page,Page 7,366,7,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1zs5prj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5prj,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_008.tif,Page,Page 8,367,8,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1v14z20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14z20,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_009.tif,Page,Page 9,368,9,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1q846c3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q846c3,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_010.tif,Page,Page 10,369,10,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1kh3fkg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3fkg,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_011.tif,Page,Page 11,370,11,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1fr2pxn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2pxn,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_012.tif,Page,Page 12,371,12,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1b01z56,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01z56,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_013.tif,Page,Page 13,372,13,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1699wv7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699wv7,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_014.tif,Page,Page 14,373,14,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z12j9549,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j9549,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_015.tif,Page,Page 15,374,15,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1xs8nqh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8nqh,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_016.tif,Page,Page 16,375,16,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1t17x0h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17x0h,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_017.tif,Page,Page 17,376,17,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1p8757q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p8757q,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194704_018.tif,Page,Page 18,377,18,open,ark:/21198/z10p3s81,ark:/21198/z1933mdp,ark:/21198/z1jh6dh0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6dh0,1947,1947-04 (año 03 | num. 21)
Masters/othermasters/DEPcuba_urss/images/1947/ihc_cubaylaurss_194705_194706_001.tif,Page,Page 1,378,1,open,ark:/21198/z10p3s81,ark:/21198/z15b2vpz,ark:/21198/z1dv4c60,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv4c60,1947,"1947-05, 1947-06 (año 03 | num. 22-23)"
