File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580220_001.tif,Page,Page 1,77,1,open,ark:/21198/z1c56f5x,ark:/21198/z1jq3vch,ark:/21198/z10890sc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10890sc,1958,1958-02-20 (vol. 01 | no. 17)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580220_002.tif,Page,Page 2,78,2,open,ark:/21198/z1c56f5x,ark:/21198/z1jq3vch,ark:/21198/z1vh8hbj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8hbj,1958,1958-02-20 (vol. 01 | no. 17)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580220_003.tif,Page,Page 3,79,3,open,ark:/21198/z1c56f5x,ark:/21198/z1jq3vch,ark:/21198/z1qr7rmt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7rmt,1958,1958-02-20 (vol. 01 | no. 17)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580220_004.tif,Page,Page 4,80,4,open,ark:/21198/z1c56f5x,ark:/21198/z1jq3vch,ark:/21198/z1m070x7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m070x7,1958,1958-02-20 (vol. 01 | no. 17)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580220_005.tif,Page,Page 5,81,5,open,ark:/21198/z1c56f5x,ark:/21198/z1jq3vch,ark:/21198/z1gb4zhh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4zhh,1958,1958-02-20 (vol. 01 | no. 17)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580220_006.tif,Page,Page 6,82,6,open,ark:/21198/z1c56f5x,ark:/21198/z1jq3vch,ark:/21198/z1bk46s5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk46s5,1958,1958-02-20 (vol. 01 | no. 17)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580220_007.tif,Page,Page 7,83,7,open,ark:/21198/z1c56f5x,ark:/21198/z1jq3vch,ark:/21198/z16t3g4r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3g4r,1958,1958-02-20 (vol. 01 | no. 17)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580320_001.tif,Page,Page 1,84,1,open,ark:/21198/z1c56f5x,ark:/21198/z1dz33rh,ark:/21198/z1322qcw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322qcw,1958,1958-03-20 (vol. 01 | no. 19)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580320_002.tif,Page,Page 2,85,2,open,ark:/21198/z1c56f5x,ark:/21198/z1dz33rh,ark:/21198/z1z926wk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z926wk,1958,1958-03-20 (vol. 01 | no. 19)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580320_003.tif,Page,Page 3,86,3,open,ark:/21198/z1c56f5x,ark:/21198/z1dz33rh,ark:/21198/z1tj1g58,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj1g58,1958,1958-03-20 (vol. 01 | no. 19)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580320_004.tif,Page,Page 4,87,4,open,ark:/21198/z1c56f5x,ark:/21198/z1dz33rh,ark:/21198/z1ps0qfj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0qfj,1958,1958-03-20 (vol. 01 | no. 19)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_001.tif,Page,Page 1,88,1,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1k38p3v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38p3v,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_002.tif,Page,Page 2,89,2,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1fb7xdk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7xdk,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_003.tif,Page,Page 3,90,3,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z19k75qp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k75qp,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_004.tif,Page,Page 4,91,4,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z15t6f0c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t6f0c,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_005.tif,Page,Page 5,92,5,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1225p7h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225p7h,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_006.tif,Page,Page 6,93,6,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1x955sn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x955sn,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_007.tif,Page,Page 7,94,7,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1sn34gn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn34gn,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_008.tif,Page,Page 8,95,8,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1nw2cqg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw2cqg,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_009.tif,Page,Page 9,96,9,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1j41n1x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41n1x,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_010.tif,Page,Page 10,97,10,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z1dc0wc3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0wc3,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_011.tif,Page,Page 11,98,11,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z18m04kv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m04kv,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580530_012.tif,Page,Page 12,99,12,open,ark:/21198/z1c56f5x,ark:/21198/z19912cx,ark:/21198/z14t9cw1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t9cw1,1958,1958-05-30 (vol. 01 | no. 20)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580605_001.tif,Page,Page 1,100,1,open,ark:/21198/z1c56f5x,ark:/21198/z15j09n6,ark:/21198/z1128n51,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128n51,1958,1958-06-05 (vol. 01 | no. 01)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580605_002.tif,Page,Page 2,101,2,open,ark:/21198/z1c56f5x,ark:/21198/z15j09n6,ark:/21198/z1wd6v15,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6v15,1958,1958-06-05 (vol. 01 | no. 01)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580605_003.tif,Page,Page 3,102,3,open,ark:/21198/z1c56f5x,ark:/21198/z15j09n6,ark:/21198/z1rn63b8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn63b8,1958,1958-06-05 (vol. 01 | no. 01)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_19580605_004.tif,Page,Page 4,103,4,open,ark:/21198/z1c56f5x,ark:/21198/z15j09n6,ark:/21198/z1mw5bmj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw5bmj,1958,1958-06-05 (vol. 01 | no. 01)
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_001.tif,Page,Page 1,104,1,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z11z6zwc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6zwc,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_002.tif,Page,Page 2,105,2,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z1x66gds,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66gds,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_003.tif,Page,Page 3,106,3,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z1sf5qp2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5qp2,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_004.tif,Page,Page 4,107,4,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z1np4zwf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4zwf,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_005.tif,Page,Page 5,108,5,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z1hx475h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx475h,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_006.tif,Page,Page 6,109,6,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z1d53gdn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d53gdn,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_007.tif,Page,Page 7,110,7,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z18h1f60,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h1f60,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento2_008.tif,Page,Page 8,111,8,open,ark:/21198/z1c56f5x,ark:/21198/z1x092dw,ark:/21198/z14r0pft,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0pft,1958,[circa 1958] El Obrerismo Bajo la Tirania
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_03_001.tif,Page,Page 1,112,1,open,ark:/21198/z1c56f5x,ark:/21198/z1002wjk,ark:/21198/z12z4120,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z4120,1957,[circa octubre 1957 o 1958]
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_03_002.tif,Page,Page 2,113,2,open,ark:/21198/z1c56f5x,ark:/21198/z1002wjk,ark:/21198/z1z63hj5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63hj5,1957,[circa octubre 1957 o 1958]
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_03_003.tif,Page,Page 3,114,3,open,ark:/21198/z1c56f5x,ark:/21198/z1002wjk,ark:/21198/z1tf2rtf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2rtf,1957,[circa octubre 1957 o 1958]
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_03_004.tif,Page,Page 4,115,4,open,ark:/21198/z1c56f5x,ark:/21198/z1002wjk,ark:/21198/z1pp215d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp215d,1957,[circa octubre 1957 o 1958]
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_03_005.tif,Page,Page 5,116,5,open,ark:/21198/z1c56f5x,ark:/21198/z1002wjk,ark:/21198/z1jx18d7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx18d7,1957,[circa octubre 1957 o 1958]
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_01_001.tif,Page,Page 1,117,1,open,ark:/21198/z1c56f5x,ark:/21198/z17d5pjj,ark:/21198/z1h44kz1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44kz1,1957,[circa 1957-1958] ¡Extra!
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_01_002.tif,Page,Page 2,118,2,open,ark:/21198/z1c56f5x,ark:/21198/z17d5pjj,ark:/21198/z1cc3v68,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3v68,1957,[circa 1957-1958] ¡Extra!
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_01_003.tif,Page,Page 3,119,3,open,ark:/21198/z1c56f5x,ark:/21198/z17d5pjj,ark:/21198/z17m33fg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m33fg,1957,[circa 1957-1958] ¡Extra!
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_nd_01_004.tif,Page,Page 4,120,4,open,ark:/21198/z1c56f5x,ark:/21198/z17d5pjj,ark:/21198/z13v2bp9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v2bp9,1957,[circa 1957-1958] ¡Extra!
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento1_001.tif,Page,Page 1,121,1,open,ark:/21198/z1c56f5x,ark:/21198/z11r9jxx,ark:/21198/z1f50hnc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50hnc,1957,[circa 1957-1958] Agencia de Trabajo de Batista
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento1_002.tif,Page,Page 2,122,2,open,ark:/21198/z1c56f5x,ark:/21198/z11r9jxx,ark:/21198/z19c9rwn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9rwn,1957,[circa 1957-1958] Agencia de Trabajo de Batista
Masters/othermasters/DEPvanguardiaobrera/images/ihc_vanguardiaobrera_suplemento1_003.tif,Page,Page 3,123,3,open,ark:/21198/z1c56f5x,ark:/21198/z11r9jxx,ark:/21198/z15q7qkn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7qkn,1957,[circa 1957-1958] Agencia de Trabajo de Batista
