File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Visibility,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_041.tif,Page,Page 41,7031,41,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z16h798w,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h798w,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_042.tif,Page,Page 42,7032,42,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z12r6jj5,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6jj5,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_043.tif,Page,Page 43,7033,43,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z1z0620p,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z0620p,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_044.tif,Page,Page 44,7034,44,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z1t7599d,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t7599d,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_045.tif,Page,Page 45,7035,45,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z1pk381v,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk381v,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_046.tif,Page,Page 46,7036,46,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z1jt2h8p,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2h8p,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_047.tif,Page,Page 47,7037,47,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z1f21rht,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21rht,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_048.tif,Page,Page 48,7038,48,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z19910vc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19910vc,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196005_049.tif,Page,Page 49,7039,49,ark:/21198/z11r9gj5,ark:/21198/z14r0kz9,ark:/21198/z15j083m,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j083m,1960,1960-05 (vol. 21 | no. 164)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_001.tif,Page,Page 1,7040,1,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z11r9hds,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r9hds,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_002.tif,Page,Page 2,7041,2,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1x090xs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x090xs,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_003.tif,Page,Page 3,7042,3,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1sb6zkz,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6zkz,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_004.tif,Page,Page 4,7043,4,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1nk66w2,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk66w2,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_005.tif,Page,Page 5,7044,5,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1ht5g49,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht5g49,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_006.tif,Page,Page 6,7045,6,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1d24qfb,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24qfb,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_007.tif,Page,Page 7,7046,7,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1893zqm,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893zqm,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_008.tif,Page,Page 8,7047,8,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z14j370p,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j370p,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_009.tif,Page,Page 9,7048,9,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z10s2g8z,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2g8z,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_010.tif,Page,Page 10,7049,10,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1w40p69,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40p69,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_011.tif,Page,Page 11,7050,11,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1rb9xfk,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9xfk,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_012.tif,Page,Page 12,7051,12,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1mk95q7,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk95q7,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_013.tif,Page,Page 13,7052,13,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1gt8f1c,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt8f1c,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_014.tif,Page,Page 14,7053,14,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1c27p9z,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27p9z,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_015.tif,Page,Page 15,7054,15,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1796xjs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796xjs,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_016.tif,Page,Page 16,7055,16,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z13n4w87,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4w87,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_017.tif,Page,Page 17,7056,17,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1zw4ctc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw4ctc,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_018.tif,Page,Page 18,7057,18,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1v43n2x,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43n2x,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_019.tif,Page,Page 19,7058,19,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1qc2wb6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2wb6,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_020.tif,Page,Page 20,7059,20,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1km24pr,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km24pr,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_021.tif,Page,Page 21,7060,21,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1fv1cw4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv1cw4,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_022.tif,Page,Page 22,7061,22,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1b30n6k,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30n6k,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_023.tif,Page,Page 23,7062,23,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z16d8kv5,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8kv5,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_024.tif,Page,Page 24,7063,24,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z12n7v4v,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7v4v,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_025.tif,Page,Page 25,7064,25,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1xw7bnj,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw7bnj,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_026.tif,Page,Page 26,7065,26,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1t46kx4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46kx4,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_027.tif,Page,Page 27,7066,27,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1pc5v78,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5v78,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_028.tif,Page,Page 28,7067,28,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1jm53hx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm53hx,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_029.tif,Page,Page 29,7068,29,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1dv4bs6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv4bs6,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_030.tif,Page,Page 30,7069,30,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z19629dm,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19629dm,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_031.tif,Page,Page 31,7070,31,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z15f1jrs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1jrs,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_032.tif,Page,Page 32,7071,32,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z11p0sz5,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0sz5,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_033.tif,Page,Page 33,7072,33,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1wx09hq,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx09hq,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_034.tif,Page,Page 34,7073,34,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1s49jt6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49jt6,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_035.tif,Page,Page 35,7074,35,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1nc8t2f,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8t2f,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_036.tif,Page,Page 36,7075,36,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1hm829n,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm829n,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_037.tif,Page,Page 37,7076,37,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1cz612j,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz612j,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_038.tif,Page,Page 38,7077,38,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z18658b4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18658b4,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_039.tif,Page,Page 39,7078,39,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z14f4hjh,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4hjh,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_040.tif,Page,Page 40,7079,40,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z10p3rv7,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3rv7,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_041.tif,Page,Page 41,7080,41,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1vx38ds,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx38ds,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_042.tif,Page,Page 42,7081,42,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1r52hmg,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52hmg,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_043.tif,Page,Page 43,7082,43,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1md1rx6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1rx6,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_044.tif,Page,Page 44,7083,44,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1gq9qn3,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9qn3,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196006_045.tif,Page,Page 45,7084,45,ark:/21198/z11r9gj5,ark:/21198/z10z9v9b,ark:/21198/z1bz8zxc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8zxc,1960,1960-06 (vol. 21 | no. 165)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_001.tif,Page,Page 1,7085,1,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1768759,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1768759,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_002.tif,Page,Page 2,7086,2,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z13f7gg1,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7gg1,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_003.tif,Page,Page 3,7087,3,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1zp6zzw,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6zzw,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_004.tif,Page,Page 4,7088,4,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1tx677z,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx677z,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_005.tif,Page,Page 5,7089,5,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1q55ghj,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55ghj,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_006.tif,Page,Page 6,7090,6,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1kh3f53,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh3f53,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_007.tif,Page,Page 7,7091,7,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1fr2ph8,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2ph8,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_008.tif,Page,Page 8,7092,8,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1b01xqz,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01xqz,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_009.tif,Page,Page 9,7093,9,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z167162x,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz167162x,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_010.tif,Page,Page 10,7094,10,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z12g0fb6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g0fb6,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_011.tif,Page,Page 11,7095,11,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1xp9xth,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9xth,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_012.tif,Page,Page 12,7096,12,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1sx963k,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx963k,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_013.tif,Page,Page 13,7097,13,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1p874sg,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p874sg,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_014.tif,Page,Page 14,7098,14,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1jh6d25,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6d25,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_015.tif,Page,Page 15,7099,15,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1dr5n90,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5n90,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_016.tif,Page,Page 16,7100,16,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1904wm1,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904wm1,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_017.tif,Page,Page 17,7101,17,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z15744wp,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15744wp,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_018.tif,Page,Page 18,7102,18,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z11g3d4x,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g3d4x,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_019.tif,Page,Page 19,7103,19,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1wq2wq4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2wq4,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_020.tif,Page,Page 20,7104,20,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1s20vc0,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20vc0,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_021.tif,Page,Page 21,7105,21,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1n903nn,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n903nn,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_022.tif,Page,Page 22,7106,22,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1hh9bwx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9bwx,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_023.tif,Page,Page 23,7107,23,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1cr8m62,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8m62,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_024.tif,Page,Page 24,7108,24,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1807vgn,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807vgn,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_025.tif,Page,Page 25,7109,25,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z14773r9,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14773r9,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_026.tif,Page,Page 26,7110,26,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z10g6c10,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6c10,1960,1960-07 (vol. 21 | no. 166)
Masters/othermasters/DEPfundamentos/images/1960/ihc_fundamentos_196007_027.tif,Page,Page 27,7111,27,ark:/21198/z11r9gj5,ark:/21198/z1w9826m,ark:/21198/z1vt4k0g,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4k0g,1960,1960-07 (vol. 21 | no. 166)
