File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_020.tif,Page,Page 20,1444,20,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1k675zh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k675zh,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_021.tif,Page,Page 21,1445,21,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1fj54m2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj54m2,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_022.tif,Page,Page 22,1446,22,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z19s4cvw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4cvw,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_023.tif,Page,Page 23,1447,23,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1613n5b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613n5b,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_024.tif,Page,Page 24,1448,24,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1282wcq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282wcq,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_025.tif,Page,Page 25,1449,25,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1xh2cz9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2cz9,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_026.tif,Page,Page 26,1450,26,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1sr1n70,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1n70,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_027.tif,Page,Page 27,1451,27,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1p00whk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00whk,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_028.tif,Page,Page 28,1452,28,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1j98v7g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98v7g,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_029.tif,Page,Page 29,1453,29,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1dj83h4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj83h4,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_030.tif,Page,Page 30,1454,30,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z18s7brz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7brz,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_031.tif,Page,Page 31,1455,31,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1516m1z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516m1z,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194607_032.tif,Page,Page 32,1456,32,ark:/21198/z1z92136,ark:/21198/z1z05wt0,ark:/21198/z1185vbp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185vbp,1946,1946-07 (año 07 | num. 77)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_001.tif,Page,Page 1,1457,1,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1wh5bvc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5bvc,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_002.tif,Page,Page 2,1458,2,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1rr4m3m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4m3m,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_003.tif,Page,Page 3,1459,3,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1n32jsh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32jsh,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_004.tif,Page,Page 4,1460,4,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1hb1t3n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1t3n,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_005.tif,Page,Page 5,1461,5,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1ck129d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck129d,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_006.tif,Page,Page 6,1462,6,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z17t09j7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t09j7,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_007.tif,Page,Page 7,1463,7,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1419jw5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419jw5,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_008.tif,Page,Page 8,1464,8,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1088t4d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088t4d,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_009.tif,Page,Page 9,1465,9,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1vh89q0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh89q0,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_010.tif,Page,Page 10,1466,10,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1qv68cj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv68cj,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_011.tif,Page,Page 11,1467,11,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1m35hmp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35hmp,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_012.tif,Page,Page 12,1468,12,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1gb4rwz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4rwz,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_013.tif,Page,Page 13,1469,13,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1bk414k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk414k,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_014.tif,Page,Page 14,1470,14,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z16t38gr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t38gr,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_015.tif,Page,Page 15,1471,15,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1322hqw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322hqw,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_016.tif,Page,Page 16,1472,16,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1z9218f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z9218f,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_017.tif,Page,Page 17,1473,17,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1tn000w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn000w,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_018.tif,Page,Page 18,1474,18,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1pv978m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv978m,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_019.tif,Page,Page 19,1475,19,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1k38gg9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38gg9,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_020.tif,Page,Page 20,1476,20,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1fb7qrk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7qrk,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_021.tif,Page,Page 21,1477,21,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z19k7023,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k7023,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_022.tif,Page,Page 22,1478,22,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z15t67bc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t67bc,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_023.tif,Page,Page 23,1479,23,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1225gmz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225gmz,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_024.tif,Page,Page 24,1480,24,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1xd3phj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3phj,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_025.tif,Page,Page 25,1481,25,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1sn2xvq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2xvq,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_026.tif,Page,Page 26,1482,26,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1nw262w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw262w,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_027.tif,Page,Page 27,1483,27,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1j41fbg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41fbg,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_028.tif,Page,Page 28,1484,28,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z1dc0ppn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0ppn,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_029.tif,Page,Page 29,1485,29,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z18k9xxx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k9xxx,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_030.tif,Page,Page 30,1486,30,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z14t968w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t968w,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194608_031.tif,Page,Page 31,1487,31,ark:/21198/z1z92136,ark:/21198/z1t75532,ark:/21198/z11574ww,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11574ww,1946,1946-08 (año 07 | num. 78)
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_001.tif,Page,Page 1,1488,1,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1wd6ndm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6ndm,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_002.tif,Page,Page 2,1489,2,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1rn5wnf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5wnf,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_003.tif,Page,Page 3,1490,3,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1mw54x3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw54x3,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_004.tif,Page,Page 4,1491,4,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1h44d80,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44d80,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_005.tif,Page,Page 5,1492,5,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1cc3nj8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3nj8,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_006.tif,Page,Page 6,1493,6,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z17m2wtj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2wtj,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_007.tif,Page,Page 7,1494,7,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z13z0vhj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0vhj,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_008.tif,Page,Page 8,1495,8,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z10603tz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10603tz,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_009.tif,Page,Page 9,1496,9,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1vd9m87,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9m87,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_010.tif,Page,Page 10,1497,10,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1qn8vkz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8vkz,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_011.tif,Page,Page 11,1498,11,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1kw83vm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw83vm,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_012.tif,Page,Page 12,1499,12,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1g47c52,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47c52,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_013.tif,Page,Page 13,1500,13,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1bg59vn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg59vn,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_014.tif,Page,Page 14,1501,14,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z16q4k3w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4k3w,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_015.tif,Page,Page 15,1502,15,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z12z3tdm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3tdm,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_016.tif,Page,Page 16,1503,16,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1z639vq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z639vq,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_017.tif,Page,Page 17,1504,17,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1tf2k5v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2k5v,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_018.tif,Page,Page 18,1505,18,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1pp1th1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1th1,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_019.tif,Page,Page 19,1506,19,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1jx12sp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx12sp,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_020.tif,Page,Page 20,1507,20,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1f791c3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f791c3,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_021.tif,Page,Page 21,1508,21,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z19g88pt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g88pt,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_022.tif,Page,Page 22,1509,22,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z15q7hz3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7hz3,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_023.tif,Page,Page 23,1510,23,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z11z6s7s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6s7s,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_024.tif,Page,Page 24,1511,24,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1x668rs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x668rs,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_025.tif,Page,Page 25,1512,25,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1sf5j1g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5j1g,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_026.tif,Page,Page 26,1513,26,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1np4s89,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4s89,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_027.tif,Page,Page 27,1514,27,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1j12r1h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12r1h,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_028.tif,Page,Page 28,1515,28,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z1d82095,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d82095,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_029.tif,Page,Page 29,1516,29,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z18h17j0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h17j0,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194609_194610_030.tif,Page,Page 30,1517,30,ark:/21198/z1z92136,ark:/21198/z1pg4d9f,ark:/21198/z14r0grc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0grc,1946,"1946-09, 1946-10 (año 07 | num. 78-79)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_001.tif,Page,Page 1,1518,1,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z10z9r3d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9r3d,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_002.tif,Page,Page 2,1519,2,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z1w697kz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w697kz,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_003.tif,Page,Page 3,1520,3,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z1rf8gwp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf8gwp,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_004.tif,Page,Page 4,1521,4,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z1ms6fnk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6fnk,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_005.tif,Page,Page 5,1522,5,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z1h15pwq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h15pwq,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_006.tif,Page,Page 6,1523,6,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z1c84z5d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84z5d,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_007.tif,Page,Page 7,1524,7,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z17h46c5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h46c5,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_008.tif,Page,Page 8,1525,8,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z13r3fpw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3fpw,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_009.tif,Page,Page 9,1526,9,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z1002pzg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002pzg,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
Masters/othermasters/DEPctc/images/ihc_revistactc_194611_194612_010.tif,Page,Page 10,1527,10,ark:/21198/z1z92136,ark:/21198/z1jq3nm5,ark:/21198/z1v726gk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v726gk,1946,"1946-11, 1946-12 (año 07 | num. 80-81)"
