File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_027.tif,Page,Page 27,785,27,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z18d1zw4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1zw4,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_028.tif,Page,Page 28,786,28,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z14n178j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n178j,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_029.tif,Page,Page 29,787,29,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z10w0ghc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0ghc,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_030.tif,Page,Page 30,788,30,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1w4001s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w4001s,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_031.tif,Page,Page 31,789,31,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1rb977m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb977m,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_032.tif,Page,Page 32,790,32,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1mk8gjb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8gjb,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_033.tif,Page,Page 33,791,33,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1gt7qwh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7qwh,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_034.tif,Page,Page 34,792,34,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1c55phx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55phx,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_035.tif,Page,Page 35,793,35,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z17d4xwj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4xwj,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_036.tif,Page,Page 36,794,36,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z13n4645,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4645,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_037.tif,Page,Page 37,795,37,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1zw3pkk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3pkk,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_038.tif,Page,Page 38,796,38,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1v42xtq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42xtq,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_039.tif,Page,Page 39,797,39,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1qc2647,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2647,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_040.tif,Page,Page 40,798,40,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1km1fhv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1fhv,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_041.tif,Page,Page 41,799,41,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1fx9d5v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9d5v,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_042.tif,Page,Page 42,800,42,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1b58ngw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b58ngw,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_043.tif,Page,Page 43,801,43,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z16d7wr5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7wr5,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_044.tif,Page,Page 44,802,44,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z12n74zx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n74zx,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_045.tif,Page,Page 45,803,45,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1xw6nf6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6nf6,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_046.tif,Page,Page 46,804,46,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1t45wr7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45wr7,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_047.tif,Page,Page 47,805,47,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1pc5536,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5536,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_048.tif,Page,Page 48,806,48,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1jq33pf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq33pf,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_049.tif,Page,Page 49,807,49,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1dz2c2g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2c2g,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194507-194512_050.tif,Page,Page 50,808,50,ark:/21198/z1d81f1k,ark:/21198/z16h6m0n,ark:/21198/z1961m85,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1961m85,1945,1945-07/1945-12 (año 05 | num. 16)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_001.tif,Page,Page 1,809,1,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z15f0vh0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0vh0,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_002.tif,Page,Page 2,810,2,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z11p03r6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p03r6,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_003.tif,Page,Page 3,811,3,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1ww9mb8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9mb8,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_004.tif,Page,Page 4,812,4,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1s48vpr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48vpr,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_005.tif,Page,Page 5,813,5,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1ng6t9v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6t9v,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_006.tif,Page,Page 6,814,6,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1hq62nd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq62nd,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_007.tif,Page,Page 7,815,7,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1cz59w7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz59w7,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_008.tif,Page,Page 8,816,8,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1864k3b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864k3b,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_009.tif,Page,Page 9,817,9,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z14f3tb5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3tb5,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_010.tif,Page,Page 10,818,10,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z10p32n8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p32n8,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_011.tif,Page,Page 11,819,11,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1vx2k7w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2k7w,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_012.tif,Page,Page 12,820,12,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1r80hxs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80hxs,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_013.tif,Page,Page 13,821,13,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1mg9s7c,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9s7c,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_014.tif,Page,Page 14,822,14,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1gq91gk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq91gk,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_015.tif,Page,Page 15,823,15,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1bz88pz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz88pz,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_016.tif,Page,Page 16,824,16,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1767hzj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1767hzj,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_017.tif,Page,Page 17,825,17,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z13f6sbk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6sbk,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_018.tif,Page,Page 18,826,18,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1zp68v8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp68v8,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_019.tif,Page,Page 19,827,19,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1v147gp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v147gp,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_020.tif,Page,Page 20,828,20,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1q83gtv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83gtv,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_021.tif,Page,Page 21,829,21,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1kh2r1n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2r1n,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_022.tif,Page,Page 22,830,22,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1fr208v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr208v,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_023.tif,Page,Page 23,831,23,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1b017h0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b017h0,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_024.tif,Page,Page 24,832,24,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1670gwm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670gwm,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_025.tif,Page,Page 25,833,25,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z12f9r66,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9r66,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_026.tif,Page,Page 26,834,26,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1xs7z2b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7z2b,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_027.tif,Page,Page 27,835,27,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1t176cr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t176cr,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_028.tif,Page,Page 28,836,28,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1p86fmk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86fmk,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_029.tif,Page,Page 29,837,29,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1jh5ptz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5ptz,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_030.tif,Page,Page 30,838,30,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1dr4z43,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4z43,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_031.tif,Page,Page 31,839,31,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z19046gz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19046gz,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_032.tif,Page,Page 32,840,32,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z15b254h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b254h,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_033.tif,Page,Page 33,841,33,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z11k1dh4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1dh4,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_034.tif,Page,Page 34,842,34,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1wt0x0d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0x0d,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_035.tif,Page,Page 35,843,35,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1s2057x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s2057x,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_036.tif,Page,Page 36,844,36,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1n89dfr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89dfr,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_037.tif,Page,Page 37,845,37,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1hh8nq1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8nq1,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_038.tif,Page,Page 38,846,38,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1cr7x32,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7x32,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_039.tif,Page,Page 39,847,39,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1835vpm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835vpm,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_040.tif,Page,Page 40,848,40,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z14b541k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b541k,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_041.tif,Page,Page 41,849,41,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z10k4cb9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4cb9,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_042.tif,Page,Page 42,850,42,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1vt3vt5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3vt5,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_043.tif,Page,Page 43,851,43,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1r23423,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23423,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_044.tif,Page,Page 44,852,44,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1m92c9x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92c9x,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_045.tif,Page,Page 45,853,45,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1gj1mpj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1mpj,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_046.tif,Page,Page 46,854,46,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1bv9k93,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9k93,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_047.tif,Page,Page 47,855,47,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1738tnk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738tnk,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_048.tif,Page,Page 48,856,48,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z13b82ws,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13b82ws,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_049.tif,Page,Page 49,857,49,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1zk7kc2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7kc2,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194603-194606_050.tif,Page,Page 50,858,50,ark:/21198/z1d81f1k,ark:/21198/z12r5v8x,ark:/21198/z1tt6tkf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6tkf,1946,1946-03/1946-06 (año 06 | num. 18)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194607-194612_001.tif,Page,Page 1,859,1,ark:/21198/z1d81f1k,ark:/21198/z1z05brg,ark:/21198/z1q262wv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q262wv,1946,1946-07/1946-12 (año 06 | num. 19)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194607-194612_002.tif,Page,Page 2,860,2,ark:/21198/z1d81f1k,ark:/21198/z1z05brg,ark:/21198/z1k95b7f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95b7f,1946,1946-07/1946-12 (año 06 | num. 19)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194607-194612_003.tif,Page,Page 3,861,3,ark:/21198/z1d81f1k,ark:/21198/z1z05brg,ark:/21198/z1fn38wk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn38wk,1946,1946-07/1946-12 (año 06 | num. 19)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194607-194612_004.tif,Page,Page 4,862,4,ark:/21198/z1d81f1k,ark:/21198/z1z05brg,ark:/21198/z19w2j8m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2j8m,1946,1946-07/1946-12 (año 06 | num. 19)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194607-194612_005.tif,Page,Page 5,863,5,ark:/21198/z1d81f1k,ark:/21198/z1z05brg,ark:/21198/z1641sg9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641sg9,1946,1946-07/1946-12 (año 06 | num. 19)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194607-194612_006.tif,Page,Page 6,864,6,ark:/21198/z1d81f1k,ark:/21198/z1z05brg,ark:/21198/z12c11rz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c11rz,1946,1946-07/1946-12 (año 06 | num. 19)
Masters/othermasters/DEPdialectica/images/ihc_dialectica_194607-194612_007.tif,Page,Page 7,865,7,ark:/21198/z1d81f1k,ark:/21198/z1z05brg,ark:/21198/z1xm0j6s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0j6s,1946,1946-07/1946-12 (año 06 | num. 19)
