File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Visibility,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss10_Jun1941_014.tif,Page,Page 14,158,14,ark:/21198/z1d816kv,ark:/21198/z1001x81,ark:/21198/z12j872v,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j872v,1941,1941-06-01 (vol. 01 | no. 10)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss10_Jun1941_015.tif,Page,Page 15,159,15,ark:/21198/z1d816kv,ark:/21198/z1001x81,ark:/21198/z1xs7qph,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7qph,1941,1941-06-01 (vol. 01 | no. 10)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss10_Jun1941_016.tif,Page,Page 16,160,16,ark:/21198/z1d816kv,ark:/21198/z1001x81,ark:/21198/z1t45pbc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45pbc,1941,1941-06-01 (vol. 01 | no. 10)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss10_Jun1941_017.tif,Page,Page 17,161,17,ark:/21198/z1d816kv,ark:/21198/z1001x81,ark:/21198/z1pc4xpj,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4xpj,1941,1941-06-01 (vol. 01 | no. 10)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss10_Jun1941_018.tif,Page,Page 18,162,18,ark:/21198/z1d816kv,ark:/21198/z1001x81,ark:/21198/z1jm45z6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm45z6,1941,1941-06-01 (vol. 01 | no. 10)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss10_Jun1941_019.tif,Page,Page 19,163,19,ark:/21198/z1d816kv,ark:/21198/z1001x81,ark:/21198/z1dv3f4j,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3f4j,1941,1941-06-01 (vol. 01 | no. 10)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss10_Jun1941_020.tif,Page,Page 20,164,20,ark:/21198/z1d816kv,ark:/21198/z1001x81,ark:/21198/z1932pcp,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932pcp,1941,1941-06-01 (vol. 01 | no. 10)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_001.tif,Page,Page 1,165,1,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z15b1xpd,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1xpd,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_002.tif,Page,Page 2,166,2,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z11k162t,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k162t,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_003.tif,Page,Page 3,167,3,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1ww9cx0,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9cx0,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_004.tif,Page,Page 4,168,4,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1s48n8w,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48n8w,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_005.tif,Page,Page 5,169,5,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1nc7whq,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7whq,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_006.tif,Page,Page 6,170,6,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1hm74p1,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm74p1,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_007.tif,Page,Page 7,171,7,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1cv6cz9,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv6cz9,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_008.tif,Page,Page 8,172,8,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1835n8r,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835n8r,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_009.tif,Page,Page 9,173,9,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z14b4wmx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4wmx,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_010.tif,Page,Page 10,174,10,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z10p2v8g,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2v8g,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_011.tif,Page,Page 11,175,11,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1vx2bv2,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2bv2,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_012.tif,Page,Page 12,176,12,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1r51m25,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51m25,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_013.tif,Page,Page 13,177,13,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1md0v8j,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0v8j,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_014.tif,Page,Page 14,178,14,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1gn03hr,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn03hr,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_015.tif,Page,Page 15,179,15,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1bv9bwt,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9bwt,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss11_Jul1941_016.tif,Page,Page 16,180,16,ark:/21198/z1d816kv,ark:/21198/z1v71dqt,ark:/21198/z1738m7q,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738m7q,1941,1941-07-01 (vol. 01 | no. 11)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_001.tif,Page,Page 1,181,1,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z12n7178,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7178,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_002.tif,Page,Page 2,182,2,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1xw6hrk,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6hrk,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_003.tif,Page,Page 3,183,3,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1t45s21,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45s21,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_004.tif,Page,Page 4,184,4,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1pc51c4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc51c4,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_005.tif,Page,Page 5,185,5,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1jm48nd,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm48nd,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_006.tif,Page,Page 6,186,6,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1dv3hvs,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3hvs,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_007.tif,Page,Page 7,187,7,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1932s4s,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932s4s,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_008.tif,Page,Page 8,188,8,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z15f0qtc,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0qtc,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_009.tif,Page,Page 9,189,9,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z11p003f,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p003f,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_010.tif,Page,Page 10,190,10,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1ww9gp3,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9gp3,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_011.tif,Page,Page 11,191,11,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1s48r0j,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48r0j,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_012.tif,Page,Page 12,192,12,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1nc807r,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc807r,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_013.tif,Page,Page 13,193,13,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1hm77f4,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm77f4,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_014.tif,Page,Page 14,194,14,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1cz5661,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5661,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_015.tif,Page,Page 15,195,15,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z1864ff5,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864ff5,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss12_Jul1941_016.tif,Page,Page 16,196,16,ark:/21198/z1d816kv,ark:/21198/z1qg0p0h,ark:/21198/z14f3pqf,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3pqf,1941,1941-07-15 (vol. 01 | no. 12)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_001.tif,Page,Page 1,197,1,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z13f6jwv,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6jwv,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_002.tif,Page,Page 2,198,2,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1zp62dz,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp62dz,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_003.tif,Page,Page 3,199,3,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1tx59p7,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx59p7,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_004.tif,Page,Page 4,200,4,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1q54jvg,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54jvg,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_005.tif,Page,Page 5,201,5,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1kd3t3q,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3t3q,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_006.tif,Page,Page 6,202,6,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1fn32f8,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn32f8,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_007.tif,Page,Page 7,203,7,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z19w29tw,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w29tw,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_008.tif,Page,Page 8,204,8,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z16708gr,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16708gr,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_009.tif,Page,Page 9,205,9,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z12f9hsx,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9hsx,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_010.tif,Page,Page 10,206,10,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1xp9174,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9174,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_011.tif,Page,Page 11,207,11,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1sx88fh,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx88fh,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_012.tif,Page,Page 12,208,12,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1p57hq3,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57hq3,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_013.tif,Page,Page 13,209,13,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1jd6s2p,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6s2p,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_014.tif,Page,Page 14,210,14,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1dr4qqt,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4qqt,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_015.tif,Page,Page 15,211,15,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1904023,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904023,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_016.tif,Page,Page 16,212,16,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z15737ct,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15737ct,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_017.tif,Page,Page 17,213,17,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z11g2gk6,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2gk6,1941,1941-08-23 (vol. 01 | no. 13)
Masters/othermasters/DEPelfortin/images/ucla_bib21499_vol01_iss13_Aug1941_018.tif,Page,Page 18,214,18,ark:/21198/z1d816kv,ark:/21198/z1ks8mq0,ark:/21198/z1wq202v,open,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq202v,1941,1941-08-23 (vol. 01 | no. 13)
