File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_001.tif,Page,Page 1,412,1,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z11g3f10,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g3f10,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_002.tif,Page,Page 2,413,2,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z1wq2xm6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2xm6,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_003.tif,Page,Page 3,414,3,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z1s20w9h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20w9h,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_004.tif,Page,Page 4,415,4,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z1n904k5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n904k5,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_005.tif,Page,Page 5,416,5,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z1hh9cvw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9cvw,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_006.tif,Page,Page 6,417,6,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z1cr8n51,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8n51,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_007.tif,Page,Page 7,418,7,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z1807wfm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807wfm,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_008.tif,Page,Page 8,419,8,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z14774pt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14774pt,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560225_009.tif,Page,Page 9,420,9,ark:/21198/z1dc0vmt,ark:/21198/z12r6kds,ark:/21198/z10g6cz3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6cz3,1956,1956-02-25 (vol. 02 | no. 53)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_001.tif,Page,Page 1,421,1,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1vt4kw4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4kw4,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_002.tif,Page,Page 2,422,2,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1r23v54,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23v54,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_003.tif,Page,Page 3,423,3,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1m933db,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m933db,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_004.tif,Page,Page 4,424,4,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1gj2brh,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj2brh,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_005.tif,Page,Page 5,425,5,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1bs1kzw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1kzw,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_006.tif,Page,Page 6,426,6,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1710v7w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710v7w,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_007.tif,Page,Page 7,427,7,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z13803hj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13803hj,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_008.tif,Page,Page 8,428,8,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1zk89gg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk89gg,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_009.tif,Page,Page 9,429,9,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1tt7jrr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7jrr,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560303_010.tif,Page,Page 10,430,10,ark:/21198/z1dc0vmt,ark:/21198/z1z062vw,ark:/21198/z1q26t09,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26t09,1956,1956-03-03 (vol. 02 | no. 54)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560310_001.tif,Page,Page 1,431,1,ark:/21198/z1dc0vmt,ark:/21198/z1t75b4k,ark:/21198/z1k9629d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k9629d,1956,1956-03-10 (vol. 02 | no. 55)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560310_002.tif,Page,Page 2,432,2,ark:/21198/z1dc0vmt,ark:/21198/z1t75b4k,ark:/21198/z1fj59kp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj59kp,1956,1956-03-10 (vol. 02 | no. 55)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560310_003.tif,Page,Page 3,433,3,ark:/21198/z1dc0vmt,ark:/21198/z1t75b4k,ark:/21198/z19s4js2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4js2,1956,1956-03-10 (vol. 02 | no. 55)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560310_004.tif,Page,Page 4,434,4,ark:/21198/z1dc0vmt,ark:/21198/z1t75b4k,ark:/21198/z1613t3h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613t3h,1956,1956-03-10 (vol. 02 | no. 55)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560310_005.tif,Page,Page 5,435,5,ark:/21198/z1dc0vmt,ark:/21198/z1t75b4k,ark:/21198/z12c1rv0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1rv0,1956,1956-03-10 (vol. 02 | no. 55)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560310_006.tif,Page,Page 6,436,6,ark:/21198/z1dc0vmt,ark:/21198/z1t75b4k,ark:/21198/z1xm18bn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm18bn,1956,1956-03-10 (vol. 02 | no. 55)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560310_007.tif,Page,Page 7,437,7,ark:/21198/z1dc0vmt,ark:/21198/z1t75b4k,ark:/21198/z1sv0hkg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0hkg,1956,1956-03-10 (vol. 02 | no. 55)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_001.tif,Page,Page 1,438,1,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z1p29rxd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29rxd,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_002.tif,Page,Page 2,439,2,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z1j9916g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j9916g,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_003.tif,Page,Page 3,440,3,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z1dj88f9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj88f9,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_004.tif,Page,Page 4,441,4,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z18s7hqk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7hqk,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_005.tif,Page,Page 5,442,5,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z1545gdw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1545gdw,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_006.tif,Page,Page 6,443,6,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z11c4qp5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4qp5,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_007.tif,Page,Page 7,444,7,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z1wm475t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm475t,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560317_008.tif,Page,Page 8,445,8,ark:/21198/z1dc0vmt,ark:/21198/z1pg4kcd,ark:/21198/z1rv3gh0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv3gh0,1956,1956-03-17 (vol. 02 | no. 56)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_001.tif,Page,Page 1,446,1,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z1n32qqp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32qqp,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_002.tif,Page,Page 2,447,2,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z1hb200r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb200r,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_003.tif,Page,Page 3,448,3,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z1ck177k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck177k,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_004.tif,Page,Page 4,449,4,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z17w95z2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w95z2,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_005.tif,Page,Page 5,450,5,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z1448f72,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1448f72,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_006.tif,Page,Page 6,451,6,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z10c7phb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7phb,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_007.tif,Page,Page 7,452,7,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z1vm761f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm761f,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560321_008.tif,Page,Page 8,453,8,ark:/21198/z1dc0vmt,ark:/21198/z1jq3tqk,ark:/21198/z1qv6f9q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv6f9q,1956,1956-03-21 (vol. 02 | no. 57)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_001.tif,Page,Page 1,454,1,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z1m35phd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35phd,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_002.tif,Page,Page 2,455,2,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z1gb4xt4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4xt4,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_003.tif,Page,Page 3,456,3,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z1bp2wmg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2wmg,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_004.tif,Page,Page 4,457,4,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z16x24vp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x24vp,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_005.tif,Page,Page 5,458,5,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z1351d4p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1351d4p,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_006.tif,Page,Page 6,459,6,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z1zd0wpf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0wpf,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_007.tif,Page,Page 7,460,7,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z1tn04xn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn04xn,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560329_008.tif,Page,Page 8,461,8,ark:/21198/z1dc0vmt,ark:/21198/z1f21scf,ark:/21198/z1pv9d5b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv9d5b,1956,1956-03-29 (vol. 02 | no. 58)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_001.tif,Page,Page 1,462,1,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z1k38nfx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38nfx,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_002.tif,Page,Page 2,463,2,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z1ff6m4x,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6m4x,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_003.tif,Page,Page 3,464,3,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z19p5vd6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5vd6,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_004.tif,Page,Page 4,465,4,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z15x53pv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x53pv,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_005.tif,Page,Page 5,466,5,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z1254c09,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1254c09,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_006.tif,Page,Page 6,467,6,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z1xd3vfq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3vfq,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_007.tif,Page,Page 7,468,7,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z1sn33s8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn33s8,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560407_008.tif,Page,Page 8,469,8,ark:/21198/z1dc0vmt,ark:/21198/z19911rf,ark:/21198/z1nw2c1h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw2c1h,1956,1956-04-07 (vol. 02 | no. 59)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_001.tif,Page,Page 1,470,1,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z1j709pz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j709pz,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_002.tif,Page,Page 2,471,2,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z1df9jzp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9jzp,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_003.tif,Page,Page 3,472,3,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z18p8t8t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8t8t,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_004.tif,Page,Page 4,473,4,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z14x82jg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x82jg,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_005.tif,Page,Page 5,474,5,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z11579t2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11579t2,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_006.tif,Page,Page 6,475,6,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z1wd6tbs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6tbs,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_007.tif,Page,Page 7,476,7,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z1rn62nw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn62nw,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560414_008.tif,Page,Page 8,477,8,ark:/21198/z1dc0vmt,ark:/21198/z15j090p,ark:/21198/z1n041b6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n041b6,1956,1956-04-14 (vol. 02 | no. 60)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_001.tif,Page,Page 1,478,1,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z1h738k1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h738k1,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_002.tif,Page,Page 2,479,2,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z1cg2hwr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2hwr,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_003.tif,Page,Page 3,480,3,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z17q1s7b,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1s7b,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_004.tif,Page,Page 4,481,4,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z13z11gj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z11gj,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_005.tif,Page,Page 5,482,5,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z10608sk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10608sk,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_006.tif,Page,Page 6,483,6,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z1vh8gn5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8gn5,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_007.tif,Page,Page 7,484,7,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z1qr7qxf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7qxf,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560421_008.tif,Page,Page 8,485,8,ark:/21198/z1dc0vmt,ark:/21198/z11r9j8d,ark:/21198/z1m07078,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m07078,1956,1956-04-21 (vol. 02 | no. 61)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_001.tif,Page,Page 1,486,1,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z1g767hj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g767hj,1956,1956-04-28 (vol. 02 | no. 62)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_002.tif,Page,Page 2,487,2,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z1bg5gt8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5gt8,1956,1956-04-28 (vol. 02 | no. 62)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_003.tif,Page,Page 3,488,3,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z16q4r12,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4r12,1956,1956-04-28 (vol. 02 | no. 62)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_004.tif,Page,Page 4,489,4,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z12z40cm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z40cm,1956,1956-04-28 (vol. 02 | no. 62)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_005.tif,Page,Page 5,490,5,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z1z9266m,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z9266m,1956,1956-04-28 (vol. 02 | no. 62)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_006.tif,Page,Page 6,491,6,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z1tj1fgw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj1fgw,1956,1956-04-28 (vol. 02 | no. 62)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_007.tif,Page,Page 7,492,7,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z1ps0pr5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0pr5,1956,1956-04-28 (vol. 02 | no. 62)
Masters/othermasters/DEPrespuestas/images/ihc_respuestas_19560428_008.tif,Page,Page 8,493,8,ark:/21198/z1dc0vmt,ark:/21198/z1x091rz,ark:/21198/z1k09z22,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k09z22,1956,1956-04-28 (vol. 02 | no. 62)
