File Name,Object Type,Title,Item Sequence,Issue Sequence,Visibility,Parent ARK,Issue ARK,Item ARK,Bucketeer State,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_013.tif,Page,Page 13,3727,13,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z17w96hn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w96hn,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_014.tif,Page,Page 14,3728,14,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z147756z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz147756z,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_015.tif,Page,Page 15,3729,15,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z10g6dg7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g6dg7,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_016.tif,Page,Page 16,3730,16,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1vq5wxn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5wxn,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_017.tif,Page,Page 17,3731,17,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1qz5575,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz5575,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_018.tif,Page,Page 18,3732,18,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1m64dkn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m64dkn,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_019.tif,Page,Page 19,3733,19,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1gf3ntg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3ntg,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_020.tif,Page,Page 20,3734,20,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1bs1mg1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1mg1,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_021.tif,Page,Page 21,3735,21,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1710vs2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710vs2,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_022.tif,Page,Page 22,3736,22,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1380424,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1380424,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_023.tif,Page,Page 23,3737,23,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1zg9mjf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9mjf,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_024.tif,Page,Page 24,3738,24,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1tq8vv5,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8vv5,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_025.tif,Page,Page 25,3739,25,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1pz8447,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz8447,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_026.tif,Page,Page 26,3740,26,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1k67cf8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k67cf8,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_027.tif,Page,Page 27,3741,27,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1fj5b3t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj5b3t,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_028.tif,Page,Page 28,3742,28,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z19s4kbn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4kbn,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_029.tif,Page,Page 29,3743,29,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1613tnp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613tnp,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_030.tif,Page,Page 30,3744,30,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z12832vf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12832vf,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_031.tif,Page,Page 31,3745,31,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1xh2kf2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2kf2,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_032.tif,Page,Page 32,3746,32,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1sr1tqb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1tqb,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_033.tif,Page,Page 33,3747,33,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1p0130q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p0130q,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_034.tif,Page,Page 34,3748,34,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1j991q6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j991q6,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_035.tif,Page,Page 35,3749,35,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1dj890w,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj890w,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_036.tif,Page,Page 36,3750,36,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z18s7j7q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7j7q,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_037.tif,Page,Page 37,3751,37,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1516sgv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516sgv,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_038.tif,Page,Page 38,3752,38,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z11861sz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11861sz,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_039.tif,Page,Page 39,3753,39,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1wh5j9p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5j9p,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_040.tif,Page,Page 40,3754,40,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1rr4sjh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4sjh,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_041.tif,Page,Page 41,3755,41,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1n32r88,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32r88,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_042.tif,Page,Page 42,3756,42,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1hb20kc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb20kc,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_043.tif,Page,Page 43,3757,43,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1ck17sr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck17sr,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_044.tif,Page,Page 44,3758,44,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z17t0h10,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0h10,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_045.tif,Page,Page 45,3759,45,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1419rcx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419rcx,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_046.tif,Page,Page 46,3760,46,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z10890m4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10890m4,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_047.tif,Page,Page 47,3761,47,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1vh8h6r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8h6r,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_048.tif,Page,Page 48,3762,48,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1qv6fvw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv6fvw,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521211_049.tif,Page,Page 49,3763,49,open,ark:/21198/z1710v9s,ark:/21198/z1w40q75,ark:/21198/z1m35q3f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35q3f,1952,1952-12-11 (vol. 02 | no. 45)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_001.tif,Page,Page 1,3764,1,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1gb4zcq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4zcq,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_002.tif,Page,Page 2,3765,2,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1bk46mx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk46mx,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_003.tif,Page,Page 3,3766,3,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z16t3fz3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3fz3,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_004.tif,Page,Page 4,3767,4,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1322q6n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322q6n,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_005.tif,Page,Page 5,3768,5,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1z926rs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z926rs,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_006.tif,Page,Page 6,3769,6,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1tn05fs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tn05fs,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_007.tif,Page,Page 7,3770,7,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1pv9dqh,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv9dqh,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_008.tif,Page,Page 8,3771,8,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1k38nzn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k38nzn,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_009.tif,Page,Page 9,3772,9,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1fb7x7b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7x7b,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_010.tif,Page,Page 10,3773,10,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z19k75jf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k75jf,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_011.tif,Page,Page 11,3774,11,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z15t6dtq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t6dtq,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_012.tif,Page,Page 12,3775,12,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1225p3q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1225p3q,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_013.tif,Page,Page 13,3776,13,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1xd3w09,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3w09,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_014.tif,Page,Page 14,3777,14,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1sn34bv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn34bv,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_015.tif,Page,Page 15,3778,15,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1nw2cj7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw2cj7,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_016.tif,Page,Page 16,3779,16,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1j41mtt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41mtt,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_017.tif,Page,Page 17,3780,17,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1dc0w5d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dc0w5d,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_018.tif,Page,Page 18,3781,18,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z18m04dm,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m04dm,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_019.tif,Page,Page 19,3782,19,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z14t9cr7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t9cr7,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_020.tif,Page,Page 20,3783,20,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1157bcn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1157bcn,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_021.tif,Page,Page 21,3784,21,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1wd6twz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6twz,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_022.tif,Page,Page 22,3785,22,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1rn6351,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn6351,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_023.tif,Page,Page 23,3786,23,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1mw5bdv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw5bdv,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_024.tif,Page,Page 24,3787,24,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1h44krb,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44krb,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_025.tif,Page,Page 25,3788,25,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1cc3v11,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc3v11,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_026.tif,Page,Page 26,3789,26,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z17m339p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m339p,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_027.tif,Page,Page 27,3790,27,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z13z120p,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z120p,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_028.tif,Page,Page 28,3791,28,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z106099q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz106099q,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_029.tif,Page,Page 29,3792,29,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1vd9srk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9srk,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_030.tif,Page,Page 30,3793,30,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1qn9223,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn9223,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_031.tif,Page,Page 31,3794,31,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1kw89bc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw89bc,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_032.tif,Page,Page 32,3795,32,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1g47jnd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47jnd,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_033.tif,Page,Page 33,3796,33,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1bg5hbd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg5hbd,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_034.tif,Page,Page 34,3797,34,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z16q4rk7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4rk7,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_035.tif,Page,Page 35,3798,35,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z12z40xs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z40xs,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_036.tif,Page,Page 36,3799,36,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1z63hcx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63hcx,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_037.tif,Page,Page 37,3800,37,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1tf2rn6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2rn6,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_038.tif,Page,Page 38,3801,38,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1pp2105,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp2105,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_039.tif,Page,Page 39,3802,39,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1jx188f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx188f,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_040.tif,Page,Page 40,3803,40,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1f796vf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f796vf,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_041.tif,Page,Page 41,3804,41,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z19g8g5k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g8g5k,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_042.tif,Page,Page 42,3805,42,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z15q7qfv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7qfv,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_043.tif,Page,Page 43,3806,43,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z11z6zq4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6zq4,1952,1952-12-18 (vol. 02 | no. 46)
Masters/othermasters/DEPultimahora/images/1952/ihc_ultimahora_19521218_044.tif,Page,Page 44,3807,44,open,ark:/21198/z1710v9s,ark:/21198/z1rb9zf0,ark:/21198/z1x66g7j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66g7j,1952,1952-12-18 (vol. 02 | no. 46)
