File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_012.tif,Page,Page 12,1673,12,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z1x08wdf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08wdf,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_013.tif,Page,Page 13,1674,13,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z1s784nn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s784nn,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_014.tif,Page,Page 14,1675,14,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z1ng7czc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7czc,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_015.tif,Page,Page 15,1676,15,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z1hq6n9z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6n9z,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_016.tif,Page,Page 16,1677,16,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z1d24m08,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24m08,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_017.tif,Page,Page 17,1678,17,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z1893v90,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893v90,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_018.tif,Page,Page 18,1679,18,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z14j33j6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j33j6,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380912_019.tif,Page,Page 19,1680,19,ark:/21198/z1tx63gf,ark:/21198/z1n618jq,ark:/21198/z10s2bs1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s2bs1,1938,1938-09-12 (año 03 | no. 85)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_001.tif,Page,Page 1,1681,1,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1w11v75,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w11v75,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_002.tif,Page,Page 2,1682,2,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1r813kq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r813kq,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_003.tif,Page,Page 3,1683,3,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1mh0bwf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh0bwf,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_004.tif,Page,Page 4,1684,4,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1gt89jf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt89jf,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_005.tif,Page,Page 5,1685,5,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1c27jvg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27jvg,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_006.tif,Page,Page 6,1686,6,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1796t28,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796t28,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_007.tif,Page,Page 7,1687,7,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z13j62bx,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j62bx,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_008.tif,Page,Page 8,1688,8,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1zs5jts,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5jts,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_009.tif,Page,Page 9,1689,9,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1v14t5p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v14t5p,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_010.tif,Page,Page 10,1690,10,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1q842h7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q842h7,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_011.tif,Page,Page 11,1691,11,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1km215s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km215s,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_012.tif,Page,Page 12,1692,12,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1fv18dm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv18dm,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_013.tif,Page,Page 13,1693,13,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1b30hp6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30hp6,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_014.tif,Page,Page 14,1694,14,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1699rw1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699rw1,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_015.tif,Page,Page 15,1695,15,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z12j914n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j914n,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_016.tif,Page,Page 16,1696,16,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1xs8hr9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs8hr9,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_017.tif,Page,Page 17,1697,17,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1t17s2r,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t17s2r,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_018.tif,Page,Page 18,1698,18,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1pc5qrb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc5qrb,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380919_019.tif,Page,Page 19,1699,19,ark:/21198/z1tx63gf,ark:/21198/z1hh9758,ark:/21198/z1jm502v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm502v,1938,1938-09-19 (año 03 | no. 86)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_001.tif,Page,Page 1,1700,1,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1dv479p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv479p,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_002.tif,Page,Page 2,1701,2,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1933gjt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933gjt,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_003.tif,Page,Page 3,1702,3,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z15b2qsn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2qsn,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_004.tif,Page,Page 4,1703,4,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z11k2052,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k2052,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_005.tif,Page,Page 5,1704,5,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1wx0616,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx0616,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_006.tif,Page,Page 6,1705,6,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1s49fc4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49fc4,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_007.tif,Page,Page 7,1706,7,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1nc8pnd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8pnd,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_008.tif,Page,Page 8,1707,8,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1hm7xvs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7xvs,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_009.tif,Page,Page 9,1708,9,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1cv763d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv763d,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_010.tif,Page,Page 10,1709,10,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1836fc0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836fc0,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_011.tif,Page,Page 11,1710,11,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z14b5pq5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5pq5,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_012.tif,Page,Page 12,1711,12,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z10p3nb8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3nb8,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_013.tif,Page,Page 13,1712,13,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1vx34xv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx34xv,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_014.tif,Page,Page 14,1713,14,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1r52d5d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52d5d,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_015.tif,Page,Page 15,1714,15,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1md1nfp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1nfp,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_016.tif,Page,Page 16,1715,16,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1gn0wn2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn0wn2,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_017.tif,Page,Page 17,1716,17,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1bw04z5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw04z5,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19380926_018.tif,Page,Page 18,1717,18,ark:/21198/z1tx63gf,ark:/21198/z1cr8gjw,ark:/21198/z1739d9h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1739d9h,1938,1938-09-26 (año 03 | no. 87)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_001.tif,Page,Page 1,1718,1,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z13f7c0h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7c0h,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_002.tif,Page,Page 2,1719,2,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1zp6vht,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6vht,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_003.tif,Page,Page 3,1720,3,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1tx63sg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx63sg,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_004.tif,Page,Page 4,1721,4,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1q55c0k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q55c0k,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_005.tif,Page,Page 5,1722,5,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1kd4m7d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd4m7d,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_006.tif,Page,Page 6,1723,6,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1fn3vhp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn3vhp,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_007.tif,Page,Page 7,1724,7,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z19w33wp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w33wp,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_008.tif,Page,Page 8,1725,8,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z16712k0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16712k0,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_009.tif,Page,Page 9,1726,9,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z12g09wq,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g09wq,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_010.tif,Page,Page 10,1727,10,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1xp9tcf,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp9tcf,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_011.tif,Page,Page 11,1728,11,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1sx92mn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx92mn,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_012.tif,Page,Page 12,1729,12,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1p589vs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p589vs,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_013.tif,Page,Page 13,1730,13,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1jd7k4g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7k4g,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_014.tif,Page,Page 14,1731,14,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1dn6tf6,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6tf6,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_015.tif,Page,Page 15,1732,15,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1904s4h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904s4h,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_016.tif,Page,Page 16,1733,16,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z15741fm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15741fm,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_017.tif,Page,Page 17,1734,17,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z11g38n0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g38n0,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_018.tif,Page,Page 18,1735,18,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1wq2s5q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2s5q,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_019.tif,Page,Page 19,1736,19,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1rz21cg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz21cg,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381003_020.tif,Page,Page 20,1737,20,ark:/21198/z1tx63gf,ark:/21198/z1807qtg,ark:/21198/z1n618qz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n618qz,1938,1938-10-03 (año 03 | no. 88)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_001.tif,Page,Page 1,1738,1,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1hf0j2j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0j2j,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_002.tif,Page,Page 2,1739,2,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1cr8gq4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8gq4,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_003.tif,Page,Page 3,1740,3,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1807r1k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807r1k,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_004.tif,Page,Page 4,1741,4,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z147708s,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz147708s,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_005.tif,Page,Page 5,1742,5,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z10g67hm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g67hm,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_006.tif,Page,Page 6,1743,6,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1vq5qz1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5qz1,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_007.tif,Page,Page 7,1744,7,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1qz508j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz508j,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_008.tif,Page,Page 8,1745,8,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1m647ng,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m647ng,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_009.tif,Page,Page 9,1746,9,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1gj26bg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj26bg,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_010.tif,Page,Page 10,1747,10,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1bs1fk9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1fk9,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_011.tif,Page,Page 11,1748,11,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1710pvw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710pvw,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_012.tif,Page,Page 12,1749,12,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1379z24,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379z24,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_013.tif,Page,Page 13,1750,13,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1zg9fjc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg9fjc,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_014.tif,Page,Page 14,1751,14,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1tq8px0,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8px0,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_015.tif,Page,Page 15,1752,15,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1pz7z74,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz7z74,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_016.tif,Page,Page 16,1753,16,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1k95wwk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95wwk,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_017.tif,Page,Page 17,1754,17,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1fj5563,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj5563,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_018.tif,Page,Page 18,1755,18,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z19s4ddg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4ddg,1938,1938-10-10 (año 03 | no. 89)
Masters/othermasters/DEPmediodia/images/ihc_mediodia_19381010_019.tif,Page,Page 19,1756,19,ark:/21198/z1tx63gf,ark:/21198/z1477023,ark:/21198/z1613np2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613np2,1938,1938-10-10 (año 03 | no. 89)
