File Name,Object Type,Title,Item Sequence,Issue Sequence,Parent ARK,Issue ARK,Item ARK,Bucketeer State,Visibility,IIIF Access URL,Range.1,Range.2
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461007_007.tif,Page,Page 7,739,7,ark:/21198/z13j5z8d,ark:/21198/z1wm3zrr,ark:/21198/z1bz8s5f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8s5f,1946,1946-10-07 (año 03 | no. 40)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461007_008.tif,Page,Page 8,740,8,ark:/21198/z13j5z8d,ark:/21198/z1wm3zrr,ark:/21198/z13f78r4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f78r4,1946,1946-10-07 (año 03 | no. 40)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461007_009.tif,Page,Page 9,741,9,ark:/21198/z13j5z8d,ark:/21198/z1wm3zrr,ark:/21198/z1tx61h2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx61h2,1946,1946-10-07 (año 03 | no. 40)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461007_010.tif,Page,Page 10,742,10,ark:/21198/z13j5z8d,ark:/21198/z1wm3zrr,ark:/21198/z1kh37gn,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh37gn,1946,1946-10-07 (año 03 | no. 40)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461007_011.tif,Page,Page 11,743,11,ark:/21198/z13j5z8d,ark:/21198/z1wm3zrr,ark:/21198/z1b01r0g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b01r0g,1946,1946-10-07 (año 03 | no. 40)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461007_012.tif,Page,Page 12,744,12,ark:/21198/z13j5z8d,ark:/21198/z1wm3zrr,ark:/21198/z12g07m9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12g07m9,1946,1946-10-07 (año 03 | no. 40)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_001.tif,Page,Page 1,745,1,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1sx90cp,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx90cp,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_002.tif,Page,Page 2,746,2,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1jh66b8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh66b8,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_003.tif,Page,Page 3,747,3,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1904pw4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904pw4,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_004.tif,Page,Page 4,748,4,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1573z5t,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573z5t,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_005.tif,Page,Page 5,749,5,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z11g36ck,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g36ck,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_006.tif,Page,Page 6,750,6,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1wq2pxb,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2pxb,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_007.tif,Page,Page 7,751,7,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1s20nn3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20nn3,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_008.tif,Page,Page 8,752,8,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1hh9540,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh9540,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_009.tif,Page,Page 9,753,9,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1807nrr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807nrr,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_010.tif,Page,Page 10,754,10,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1476x00,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476x00,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_011.tif,Page,Page 11,755,11,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z10g658n,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g658n,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461014_012.tif,Page,Page 12,756,12,ark:/21198/z13j5z8d,ark:/21198/z1rz1xbd,ark:/21198/z1vt4c8k,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt4c8k,1946,1946-10-14 (año 03 | no. 41)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_001.tif,Page,Page 1,757,1,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1r23mj5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r23mj5,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_002.tif,Page,Page 2,758,2,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1m92vrj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92vrj,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_003.tif,Page,Page 3,759,3,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1gj243h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj243h,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_004.tif,Page,Page 4,760,4,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1bs1c9w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs1c9w,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_005.tif,Page,Page 5,761,5,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1710mkg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710mkg,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_006.tif,Page,Page 6,762,6,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1379vtr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379vtr,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_007.tif,Page,Page 7,763,7,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1zk82t2,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk82t2,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_008.tif,Page,Page 8,764,8,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1tt7b29,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt7b29,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_009.tif,Page,Page 9,765,9,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1q26kbw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26kbw,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_010.tif,Page,Page 10,766,10,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1k95tnm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95tnm,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_011.tif,Page,Page 11,767,11,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z1fj52x8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj52x8,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461021_012.tif,Page,Page 12,768,12,ark:/21198/z13j5z8d,ark:/21198/z1n615qq,ark:/21198/z19s4b5h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4b5h,1946,1946-10-21 (año 03 | no. 42)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_001.tif,Page,Page 1,769,1,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1613kgj,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613kgj,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_002.tif,Page,Page 2,770,2,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z12c1j5j,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c1j5j,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_003.tif,Page,Page 3,771,3,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1xm11ns,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm11ns,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_004.tif,Page,Page 4,772,4,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1sv08wm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv08wm,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_005.tif,Page,Page 5,773,5,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1p29j7z,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29j7z,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_006.tif,Page,Page 6,774,6,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1j98sh7,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98sh7,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_007.tif,Page,Page 7,775,7,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1dj81sw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj81sw,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_008.tif,Page,Page 8,776,8,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z18s7914,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7914,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_009.tif,Page,Page 9,777,9,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z15457q1,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15457q1,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_010.tif,Page,Page 10,778,10,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z11c4h0q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4h0q,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_011.tif,Page,Page 11,779,11,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1wm40hd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm40hd,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_012.tif,Page,Page 12,780,12,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1rv37vk,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv37vk,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_013.tif,Page,Page 13,781,13,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1n32h2p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32h2p,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_014.tif,Page,Page 14,782,14,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1hb1rcd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1rcd,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_015.tif,Page,Page 15,783,15,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1cn9q2v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9q2v,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_016.tif,Page,Page 16,784,16,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z17w8zb4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w8zb4,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_017.tif,Page,Page 17,785,17,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z14486m3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14486m3,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_018.tif,Page,Page 18,786,18,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z10c7fwc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7fwc,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_019.tif,Page,Page 19,787,19,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1vm6zd3,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6zd3,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_020.tif,Page,Page 20,788,20,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1qv66pr,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv66pr,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_021.tif,Page,Page 21,789,21,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1m35fxw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m35fxw,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_022.tif,Page,Page 22,790,22,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1gf3dmw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3dmw,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_023.tif,Page,Page 23,791,23,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1bp2nxm,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2nxm,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_024.tif,Page,Page 24,792,24,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z16x1x5v,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1x5v,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_025.tif,Page,Page 25,793,25,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z13515g8,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13515g8,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_026.tif,Page,Page 26,794,26,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1zd0p1f,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zd0p1f,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_027.tif,Page,Page 27,795,27,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1tm9x8q,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm9x8q,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_028.tif,Page,Page 28,796,28,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1pv95jc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv95jc,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_029.tif,Page,Page 29,797,29,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1k6747p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k6747p,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_030.tif,Page,Page 30,798,30,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1ff6chz,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff6chz,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_031.tif,Page,Page 31,799,31,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z19p5mrs,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5mrs,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_032.tif,Page,Page 32,800,32,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z15x4w1g,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4w1g,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_033.tif,Page,Page 33,801,33,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z12544bw,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12544bw,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_034.tif,Page,Page 34,802,34,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1xd3ms9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3ms9,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_035.tif,Page,Page 35,803,35,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1sn2w4w,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn2w4w,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_036.tif,Page,Page 36,804,36,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1p00tts,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00tts,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_037.tif,Page,Page 37,805,37,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1j7032d,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j7032d,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_038.tif,Page,Page 38,806,38,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1df9b9p,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9b9p,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_039.tif,Page,Page 39,807,39,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z18p8knv,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8knv,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_040.tif,Page,Page 40,808,40,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z14x7tx4,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7tx4,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_041.tif,Page,Page 41,809,41,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z115736h,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz115736h,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_042.tif,Page,Page 42,810,42,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1wd6kqt,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6kqt,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_043.tif,Page,Page 43,811,43,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1rr4jcc,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4jcc,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_044.tif,Page,Page 44,812,44,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1n03spd,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03spd,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_045.tif,Page,Page 45,813,45,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1h731w5,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h731w5,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_046.tif,Page,Page 46,814,46,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1cg2969,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2969,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_047.tif,Page,Page 47,815,47,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z17q1jjg,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1jjg,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_048.tif,Page,Page 48,816,48,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z13z0ss9,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0ss9,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_049.tif,Page,Page 49,817,49,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1060234,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1060234,1946,1946-10-26 (año 03 | no. desconocido)
Masters/othermasters/DEPamerica-deportiva/images/ihc_americadeportiva_19461026_050.tif,Page,Page 50,818,50,ark:/21198/z13j5z8d,ark:/21198/z1hf0f1v,ark:/21198/z1vh8805,succeeded,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh8805,1946,1946-10-26 (año 03 | no. desconocido)
